Lat,Lon
6.642398,44.40228
6.642524,44.402276
6.642649,44.402272
6.642774,44.402268
6.6429,44.402264
6.643025,44.40226
6.64315,44.402256
6.643276,44.402252
6.643401,44.402248
6.643526,44.402244
6.643652,44.40224
6.643777,44.402236
6.643902,44.402232
6.644028,44.402228
6.644153,44.402224
6.644278,44.40222
6.644403,44.402216
6.644529,44.402212
6.644654,44.402208
6.644779,44.402204
6.644905,44.4022
6.64503,44.402196
6.645155,44.402192
6.645281,44.402188
6.645406,44.402184
6.645531,44.40218
6.645657,44.402176
6.645782,44.402172
6.645907,44.402168
6.646033,44.402164
6.646158,44.40216
6.646283,44.402156
6.646409,44.402152
6.646534,44.402148
6.646659,44.402144
6.646785,44.40214
6.64691,44.402136
6.647035,44.402132
6.647161,44.402128
6.647286,44.402124
6.647411,44.40212
6.647537,44.402116
6.647662,44.402112
6.647787,44.402108
6.647913,44.402104
6.648038,44.4021
6.648163,44.402096
6.648289,44.402092
6.648414,44.402088
6.648539,44.402084
6.648665,44.40208
6.64879,44.402076
6.648915,44.402072
6.649041,44.402068
6.649166,44.402064
6.649291,44.40206
6.649416,44.402056
6.649542,44.402052
6.649667,44.402048
6.649792,44.402044
6.649918,44.40204
6.650043,44.402036
6.650168,44.402032
6.650294,44.402028
6.650419,44.402024
6.650544,44.40202
6.65067,44.402016
6.650795,44.402012
6.65092,44.402007
6.651046,44.402003
6.651171,44.401999
6.651296,44.401995
6.651422,44.401991
6.651547,44.401987
6.651672,44.401983
6.651798,44.401979
6.651923,44.401975
6.652048,44.401971
6.652174,44.401967
6.652299,44.401963
6.652424,44.401959
6.65255,44.401955
6.652675,44.401951
6.6528,44.401947
6.652926,44.401943
6.653051,44.401939
6.653176,44.401935
6.653302,44.401931
6.653427,44.401927
6.653552,44.401923
6.653678,44.401919
6.653803,44.401915
6.653928,44.401911
6.654053,44.401907
6.654179,44.401903
6.654304,44.401899
6.654429,44.401895
6.654555,44.401891
6.65468,44.401887
6.654805,44.401883
6.654931,44.401879
6.655056,44.401875
6.655181,44.401871
6.655307,44.401867
6.655432,44.401863
6.655557,44.401859
6.655683,44.401855
6.655808,44.401851
6.655933,44.401847
6.656059,44.401843
6.656184,44.401839
6.656309,44.401835
6.656435,44.401831
6.65656,44.401827
6.656685,44.401823
6.656811,44.401819
6.656936,44.401815
6.657061,44.401811
6.657187,44.401807
6.657312,44.401803
6.657437,44.401799
6.657563,44.401795
6.657688,44.401791
6.657813,44.401787
6.657939,44.401783
6.658064,44.401779
6.658189,44.401775
6.658314,44.401771
6.65844,44.401767
6.658565,44.401763
6.65869,44.401759
6.658816,44.401755
6.658941,44.40175
6.659066,44.401746
6.659192,44.401742
6.659317,44.401738
6.659442,44.401734
6.659568,44.40173
6.659693,44.401726
6.659818,44.401722
6.659944,44.401718
6.660069,44.401714
6.660194,44.40171
6.66032,44.401706
6.660445,44.401702
6.66057,44.401698
6.660696,44.401694
6.660821,44.40169
6.660946,44.401686
6.661072,44.401682
6.661197,44.401678
6.661322,44.401674
6.661448,44.40167
6.661573,44.401666
6.661698,44.401662
6.661823,44.401658
6.661949,44.401654
6.662074,44.40165
6.662199,44.401646
6.662325,44.401642
6.66245,44.401638
6.662575,44.401634
6.662701,44.40163
6.662826,44.401626
6.662951,44.401622
6.663077,44.401618
6.663202,44.401614
6.663327,44.40161
6.626727,44.402689
6.626852,44.402685
6.626977,44.402681
6.627103,44.402677
6.627228,44.402673
6.627353,44.402669
6.627479,44.402665
6.627604,44.402661
6.627729,44.402657
6.627855,44.402653
6.62798,44.402649
6.628105,44.402645
6.628231,44.402641
6.628356,44.402637
6.628481,44.402633
6.628607,44.402629
6.628732,44.402625
6.628857,44.402621
6.628983,44.402618
6.629108,44.402614
6.629233,44.40261
6.629359,44.402606
6.629484,44.402602
6.629609,44.402598
6.629735,44.402594
6.62986,44.40259
6.629985,44.402586
6.630111,44.402582
6.630236,44.402578
6.630361,44.402574
6.630487,44.40257
6.630612,44.402566
6.630737,44.402562
6.630863,44.402558
6.630988,44.402554
6.631113,44.40255
6.631239,44.402546
6.631364,44.402542
6.631489,44.402538
6.631615,44.402534
6.63174,44.40253
6.631865,44.402526
6.631991,44.402522
6.632116,44.402518
6.632241,44.402514
6.632367,44.40251
6.632492,44.402506
6.632617,44.402502
6.632743,44.402498
6.632868,44.402494
6.632993,44.40249
6.633119,44.402486
6.633244,44.402482
6.633369,44.402478
6.633494,44.402474
6.63362,44.40247
6.633745,44.402466
6.63387,44.402462
6.633996,44.402458
6.634121,44.402454
6.634246,44.40245
6.634372,44.402446
6.634497,44.402442
6.634622,44.402438
6.634748,44.402434
6.634873,44.40243
6.634998,44.402426
6.635124,44.402422
6.635249,44.402418
6.635374,44.402414
6.6355,44.40241
6.635625,44.402406
6.63575,44.402402
6.635876,44.402398
6.636001,44.402394
6.636126,44.40239
6.636252,44.402386
6.636377,44.402382
6.636502,44.402378
6.636628,44.402374
6.636753,44.40237
6.636878,44.402366
6.637004,44.402362
6.637129,44.402358
6.637254,44.402354
6.63738,44.40235
6.637505,44.402346
6.63763,44.402342
6.637756,44.402338
6.637881,44.402334
6.638006,44.40233
6.638132,44.402326
6.638257,44.402322
6.638382,44.402318
6.638508,44.402314
6.638633,44.40231
6.638758,44.402306
6.638884,44.402302
6.639009,44.402298
6.639134,44.402294
6.63926,44.40229
6.639385,44.402286
6.63951,44.402282
6.639636,44.402278
6.639761,44.402274
6.639886,44.40227
6.640011,44.402266
6.640137,44.402262
6.640262,44.402258
6.640387,44.402254
6.640513,44.40225
6.640638,44.402246
6.640763,44.402242
6.640889,44.402238
6.641014,44.402234
6.641139,44.40223
6.641265,44.402226
6.64139,44.402222
6.641515,44.402218
6.641641,44.402214
6.641766,44.40221
6.641891,44.402206
6.642017,44.402202
6.642142,44.402198
6.642267,44.402194
6.642393,44.40219
6.642518,44.402186
6.642643,44.402182
6.642769,44.402178
6.642894,44.402174
6.643019,44.40217
6.643145,44.402166
6.64327,44.402162
6.643395,44.402158
6.643521,44.402154
6.643646,44.40215
6.643771,44.402146
6.643897,44.402142
6.644022,44.402138
6.644147,44.402134
6.644273,44.40213
6.644398,44.402126
6.644523,44.402122
6.644649,44.402118
6.644774,44.402114
6.644899,44.40211
6.645025,44.402106
6.64515,44.402102
6.645275,44.402098
6.645401,44.402094
6.645526,44.40209
6.645651,44.402086
6.645776,44.402082
6.645902,44.402078
6.646027,44.402074
6.646152,44.40207
6.646278,44.402066
6.646403,44.402062
6.646528,44.402058
6.646654,44.402054
6.646779,44.40205
6.646904,44.402046
6.64703,44.402042
6.647155,44.402038
6.64728,44.402034
6.647406,44.40203
6.647531,44.402026
6.647656,44.402022
6.647782,44.402018
6.647907,44.402014
6.648032,44.40201
6.648158,44.402006
6.648283,44.402002
6.648408,44.401998
6.648534,44.401994
6.648659,44.40199
6.648784,44.401986
6.64891,44.401982
6.649035,44.401978
6.64916,44.401974
6.649286,44.40197
6.649411,44.401966
6.649536,44.401962
6.649662,44.401958
6.649787,44.401954
6.649912,44.40195
6.650038,44.401946
6.650163,44.401942
6.650288,44.401938
6.650413,44.401934
6.650539,44.40193
6.650664,44.401926
6.650789,44.401922
6.650915,44.401918
6.65104,44.401914
6.651165,44.40191
6.651291,44.401906
6.651416,44.401902
6.651541,44.401898
6.651667,44.401894
6.651792,44.40189
6.651917,44.401886
6.652043,44.401882
6.652168,44.401878
6.652293,44.401874
6.652419,44.40187
6.652544,44.401865
6.652669,44.401861
6.652795,44.401857
6.65292,44.401853
6.653045,44.401849
6.653171,44.401845
6.653296,44.401841
6.653421,44.401837
6.653547,44.401833
6.653672,44.401829
6.653797,44.401825
6.653923,44.401821
6.654048,44.401817
6.654173,44.401813
6.654299,44.401809
6.654424,44.401805
6.654549,44.401801
6.654674,44.401797
6.6548,44.401793
6.654925,44.401789
6.65505,44.401785
6.655176,44.401781
6.655301,44.401777
6.655426,44.401773
6.655552,44.401769
6.655677,44.401765
6.655802,44.401761
6.655928,44.401757
6.656053,44.401753
6.656178,44.401749
6.656304,44.401745
6.656429,44.401741
6.656554,44.401737
6.65668,44.401733
6.656805,44.401729
6.65693,44.401725
6.657056,44.401721
6.657181,44.401717
6.657306,44.401713
6.657432,44.401709
6.657557,44.401705
6.657682,44.401701
6.657808,44.401697
6.657933,44.401693
6.658058,44.401689
6.658184,44.401685
6.658309,44.401681
6.658434,44.401677
6.65856,44.401673
6.658685,44.401669
6.65881,44.401665
6.658935,44.401661
6.659061,44.401657
6.659186,44.401653
6.659311,44.401649
6.659437,44.401645
6.659562,44.401641
6.659687,44.401637
6.659813,44.401633
6.659938,44.401628
6.660063,44.401624
6.660189,44.40162
6.660314,44.401616
6.660439,44.401612
6.660565,44.401608
6.66069,44.401604
6.660815,44.4016
6.660941,44.401596
6.661066,44.401592
6.661191,44.401588
6.661317,44.401584
6.661442,44.40158
6.661567,44.401576
6.661693,44.401572
6.661818,44.401568
6.661943,44.401564
6.662069,44.40156
6.662194,44.401556
6.662319,44.401552
6.662444,44.401548
6.66257,44.401544
6.662695,44.40154
6.66282,44.401536
6.662946,44.401532
6.663071,44.401528
6.663196,44.401524
6.663322,44.40152
6.626721,44.402599
6.626847,44.402595
6.626972,44.402591
6.627097,44.402587
6.627223,44.402583
6.627348,44.402579
6.627473,44.402575
6.627599,44.402572
6.627724,44.402568
6.627849,44.402564
6.627974,44.40256
6.6281,44.402556
6.628225,44.402552
6.62835,44.402548
6.628476,44.402544
6.628601,44.40254
6.628726,44.402536
6.628852,44.402532
6.628977,44.402528
6.629102,44.402524
6.629228,44.40252
6.629353,44.402516
6.629478,44.402512
6.629604,44.402508
6.629729,44.402504
6.629854,44.4025
6.62998,44.402496
6.630105,44.402492
6.63023,44.402488
6.630356,44.402484
6.630481,44.40248
6.630606,44.402476
6.630732,44.402472
6.630857,44.402468
6.630982,44.402464
6.631108,44.40246
6.631233,44.402456
6.631358,44.402452
6.631484,44.402448
6.631609,44.402444
6.631734,44.40244
6.63186,44.402436
6.631985,44.402432
6.63211,44.402428
6.632236,44.402424
6.632361,44.40242
6.632486,44.402416
6.632612,44.402412
6.632737,44.402408
6.632862,44.402404
6.632988,44.4024
6.633113,44.402396
6.633238,44.402392
6.633364,44.402388
6.633489,44.402384
6.633614,44.40238
6.63374,44.402376
6.633865,44.402372
6.63399,44.402368
6.634116,44.402364
6.634241,44.40236
6.634366,44.402356
6.634492,44.402352
6.634617,44.402348
6.634742,44.402344
6.634868,44.40234
6.634993,44.402336
6.635118,44.402332
6.635244,44.402328
6.635369,44.402324
6.635494,44.40232
6.635619,44.402316
6.635745,44.402312
6.63587,44.402308
6.635995,44.402304
6.636121,44.4023
6.636246,44.402296
6.636371,44.402292
6.636497,44.402288
6.636622,44.402284
6.636747,44.40228
6.636873,44.402276
6.636998,44.402272
6.637123,44.402268
6.637249,44.402264
6.637374,44.40226
6.637499,44.402256
6.637625,44.402252
6.63775,44.402248
6.637875,44.402244
6.638001,44.40224
6.638126,44.402236
6.638251,44.402232
6.638377,44.402228
6.638502,44.402224
6.638627,44.40222
6.638753,44.402216
6.638878,44.402212
6.639003,44.402208
6.639129,44.402204
6.639254,44.4022
6.639379,44.402196
6.639505,44.402192
6.63963,44.402188
6.639755,44.402184
6.639881,44.40218
6.640006,44.402176
6.640131,44.402172
6.640257,44.402168
6.640382,44.402164
6.640507,44.40216
6.640633,44.402156
6.640758,44.402152
6.640883,44.402148
6.641009,44.402144
6.641134,44.40214
6.641259,44.402136
6.641385,44.402132
6.64151,44.402128
6.641635,44.402124
6.64176,44.40212
6.641886,44.402116
6.642011,44.402112
6.642136,44.402108
6.642262,44.402104
6.642387,44.4021
6.642512,44.402096
6.642638,44.402092
6.642763,44.402088
6.642888,44.402084
6.643014,44.40208
6.643139,44.402076
6.643264,44.402072
6.64339,44.402068
6.643515,44.402064
6.64364,44.40206
6.643766,44.402056
6.643891,44.402052
6.644016,44.402048
6.644142,44.402044
6.644267,44.40204
6.644392,44.402036
6.644518,44.402032
6.644643,44.402028
6.644768,44.402024
6.644894,44.40202
6.645019,44.402016
6.645144,44.402012
6.64527,44.402008
6.645395,44.402004
6.64552,44.402
6.645646,44.401996
6.645771,44.401992
6.645896,44.401988
6.646022,44.401984
6.646147,44.40198
6.646272,44.401976
6.646398,44.401972
6.646523,44.401968
6.646648,44.401964
6.646773,44.40196
6.646899,44.401956
6.647024,44.401952
6.647149,44.401948
6.647275,44.401944
6.6474,44.40194
6.647525,44.401936
6.647651,44.401932
6.647776,44.401928
6.647901,44.401924
6.648027,44.40192
6.648152,44.401916
6.648277,44.401912
6.648403,44.401908
6.648528,44.401904
6.648653,44.4019
6.648779,44.401896
6.648904,44.401892
6.649029,44.401888
6.649155,44.401884
6.64928,44.40188
6.649405,44.401876
6.649531,44.401872
6.649656,44.401868
6.649781,44.401864
6.649907,44.40186
6.650032,44.401856
6.650157,44.401852
6.650283,44.401848
6.650408,44.401844
6.650533,44.40184
6.650659,44.401836
6.650784,44.401832
6.650909,44.401828
6.651035,44.401824
6.65116,44.40182
6.651285,44.401816
6.65141,44.401812
6.651536,44.401808
6.651661,44.401804
6.651786,44.4018
6.651912,44.401796
6.652037,44.401792
6.652162,44.401788
6.652288,44.401784
6.652413,44.40178
6.652538,44.401776
6.652664,44.401772
6.652789,44.401768
6.652914,44.401764
6.65304,44.40176
6.653165,44.401756
6.65329,44.401752
6.653416,44.401748
6.653541,44.401744
6.653666,44.40174
6.653792,44.401736
6.653917,44.401731
6.654042,44.401727
6.654168,44.401723
6.654293,44.401719
6.654418,44.401715
6.654544,44.401711
6.654669,44.401707
6.654794,44.401703
6.65492,44.401699
6.655045,44.401695
6.65517,44.401691
6.655296,44.401687
6.655421,44.401683
6.655546,44.401679
6.655671,44.401675
6.655797,44.401671
6.655922,44.401667
6.656047,44.401663
6.656173,44.401659
6.656298,44.401655
6.656423,44.401651
6.656549,44.401647
6.656674,44.401643
6.656799,44.401639
6.656925,44.401635
6.65705,44.401631
6.657175,44.401627
6.657301,44.401623
6.657426,44.401619
6.657551,44.401615
6.657677,44.401611
6.657802,44.401607
6.657927,44.401603
6.658053,44.401599
6.658178,44.401595
6.658303,44.401591
6.658429,44.401587
6.658554,44.401583
6.658679,44.401579
6.658805,44.401575
6.65893,44.401571
6.659055,44.401567
6.659181,44.401563
6.659306,44.401559
6.659431,44.401555
6.659556,44.401551
6.659682,44.401547
6.659807,44.401543
6.659932,44.401539
6.660058,44.401535
6.660183,44.401531
6.660308,44.401527
6.660434,44.401523
6.660559,44.401519
6.660684,44.401515
6.66081,44.40151
6.660935,44.401506
6.66106,44.401502
6.661186,44.401498
6.661311,44.401494
6.661436,44.40149
6.661562,44.401486
6.661687,44.401482
6.661812,44.401478
6.661938,44.401474
6.662063,44.40147
6.662188,44.401466
6.662314,44.401462
6.662439,44.401458
6.662564,44.401454
6.66269,44.40145
6.662815,44.401446
6.66294,44.401442
6.663065,44.401438
6.663191,44.401434
6.663316,44.40143
6.626716,44.40251
6.626841,44.402506
6.626966,44.402502
6.627092,44.402498
6.627217,44.402494
6.627342,44.40249
6.627468,44.402486
6.627593,44.402482
6.627718,44.402478
6.627844,44.402474
6.627969,44.40247
6.628094,44.402466
6.62822,44.402462
6.628345,44.402458
6.62847,44.402454
6.628596,44.40245
6.628721,44.402446
6.628846,44.402442
6.628972,44.402438
6.629097,44.402434
6.629222,44.40243
6.629348,44.402426
6.629473,44.402422
6.629598,44.402418
6.629724,44.402414
6.629849,44.40241
6.629974,44.402406
6.6301,44.402402
6.630225,44.402398
6.63035,44.402394
6.630475,44.40239
6.630601,44.402386
6.630726,44.402382
6.630851,44.402378
6.630977,44.402374
6.631102,44.40237
6.631227,44.402366
6.631353,44.402362
6.631478,44.402358
6.631603,44.402354
6.631729,44.40235
6.631854,44.402346
6.631979,44.402342
6.632105,44.402338
6.63223,44.402334
6.632355,44.40233
6.632481,44.402326
6.632606,44.402322
6.632731,44.402318
6.632857,44.402314
6.632982,44.40231
6.633107,44.402306
6.633233,44.402302
6.633358,44.402298
6.633483,44.402294
6.633609,44.40229
6.633734,44.402286
6.633859,44.402282
6.633985,44.402278
6.63411,44.402274
6.634235,44.40227
6.634361,44.402266
6.634486,44.402262
6.634611,44.402258
6.634737,44.402254
6.634862,44.40225
6.634987,44.402246
6.635113,44.402242
6.635238,44.402238
6.635363,44.402234
6.635489,44.40223
6.635614,44.402226
6.635739,44.402222
6.635865,44.402218
6.63599,44.402214
6.636115,44.40221
6.636241,44.402206
6.636366,44.402202
6.636491,44.402198
6.636617,44.402194
6.636742,44.40219
6.636867,44.402186
6.636993,44.402182
6.637118,44.402178
6.637243,44.402174
6.637368,44.40217
6.637494,44.402166
6.637619,44.402162
6.637744,44.402158
6.63787,44.402154
6.637995,44.40215
6.63812,44.402146
6.638246,44.402142
6.638371,44.402138
6.638496,44.402134
6.638622,44.40213
6.638747,44.402126
6.638872,44.402122
6.638998,44.402118
6.639123,44.402114
6.639248,44.40211
6.639374,44.402106
6.639499,44.402102
6.639624,44.402098
6.63975,44.402094
6.639875,44.40209
6.64,44.402086
6.640126,44.402082
6.640251,44.402078
6.640376,44.402074
6.640502,44.40207
6.640627,44.402066
6.640752,44.402062
6.640878,44.402058
6.641003,44.402054
6.641128,44.40205
6.641254,44.402046
6.641379,44.402042
6.641504,44.402038
6.64163,44.402034
6.641755,44.40203
6.64188,44.402026
6.642006,44.402022
6.642131,44.402018
6.642256,44.402014
6.642382,44.40201
6.642507,44.402006
6.642632,44.402002
6.642758,44.401998
6.642883,44.401994
6.643008,44.40199
6.643133,44.401986
6.643259,44.401982
6.643384,44.401978
6.643509,44.401974
6.643635,44.40197
6.64376,44.401966
6.643885,44.401962
6.644011,44.401958
6.644136,44.401954
6.644261,44.40195
6.644387,44.401946
6.644512,44.401942
6.644637,44.401938
6.644763,44.401934
6.644888,44.40193
6.645013,44.401926
6.645139,44.401922
6.645264,44.401918
6.645389,44.401914
6.645515,44.40191
6.64564,44.401906
6.645765,44.401902
6.645891,44.401898
6.646016,44.401894
6.646141,44.40189
6.646267,44.401886
6.646392,44.401882
6.646517,44.401878
6.646643,44.401874
6.646768,44.40187
6.646893,44.401866
6.647019,44.401862
6.647144,44.401858
6.647269,44.401854
6.647395,44.40185
6.64752,44.401846
6.647645,44.401842
6.64777,44.401838
6.647896,44.401834
6.648021,44.40183
6.648146,44.401826
6.648272,44.401822
6.648397,44.401818
6.648522,44.401814
6.648648,44.40181
6.648773,44.401806
6.648898,44.401802
6.649024,44.401798
6.649149,44.401794
6.649274,44.40179
6.6494,44.401786
6.649525,44.401782
6.64965,44.401778
6.649776,44.401774
6.649901,44.40177
6.650026,44.401766
6.650152,44.401762
6.650277,44.401758
6.650402,44.401754
6.650528,44.40175
6.650653,44.401746
6.650778,44.401742
6.650904,44.401738
6.651029,44.401734
6.651154,44.40173
6.65128,44.401726
6.651405,44.401722
6.65153,44.401718
6.651656,44.401714
6.651781,44.40171
6.651906,44.401706
6.652032,44.401702
6.652157,44.401698
6.652282,44.401694
6.652407,44.40169
6.652533,44.401686
6.652658,44.401682
6.652783,44.401678
6.652909,44.401674
6.653034,44.40167
6.653159,44.401666
6.653285,44.401662
6.65341,44.401658
6.653535,44.401654
6.653661,44.40165
6.653786,44.401646
6.653911,44.401642
6.654037,44.401638
6.654162,44.401634
6.654287,44.40163
6.654413,44.401626
6.654538,44.401622
6.654663,44.401618
6.654789,44.401614
6.654914,44.40161
6.655039,44.401606
6.655165,44.401602
6.65529,44.401597
6.655415,44.401593
6.655541,44.401589
6.655666,44.401585
6.655791,44.401581
6.655917,44.401577
6.656042,44.401573
6.656167,44.401569
6.656292,44.401565
6.656418,44.401561
6.656543,44.401557
6.656668,44.401553
6.656794,44.401549
6.656919,44.401545
6.657044,44.401541
6.65717,44.401537
6.657295,44.401533
6.65742,44.401529
6.657546,44.401525
6.657671,44.401521
6.657796,44.401517
6.657922,44.401513
6.658047,44.401509
6.658172,44.401505
6.658298,44.401501
6.658423,44.401497
6.658548,44.401493
6.658674,44.401489
6.658799,44.401485
6.658924,44.401481
6.65905,44.401477
6.659175,44.401473
6.6593,44.401469
6.659426,44.401465
6.659551,44.401461
6.659676,44.401457
6.659802,44.401453
6.659927,44.401449
6.660052,44.401445
6.660177,44.401441
6.660303,44.401437
6.660428,44.401433
6.660553,44.401429
6.660679,44.401425
6.660804,44.401421
6.660929,44.401417
6.661055,44.401413
6.66118,44.401409
6.661305,44.401405
6.661431,44.401401
6.661556,44.401397
6.661681,44.401392
6.661807,44.401388
6.661932,44.401384
6.662057,44.40138
6.662183,44.401376
6.662308,44.401372
6.662433,44.401368
6.662559,44.401364
6.662684,44.40136
6.662809,44.401356
6.662935,44.401352
6.66306,44.401348
6.663185,44.401344
6.663311,44.40134
6.62671,44.40242
6.626835,44.402416
6.626961,44.402412
6.627086,44.402408
6.627211,44.402404
6.627337,44.4024
6.627462,44.402396
6.627587,44.402392
6.627713,44.402388
6.627838,44.402384
6.627963,44.40238
6.628089,44.402376
6.628214,44.402372
6.628339,44.402368
6.628465,44.402364
6.62859,44.40236
6.628715,44.402356
6.628841,44.402352
6.628966,44.402348
6.629091,44.402344
6.629217,44.40234
6.629342,44.402336
6.629467,44.402332
6.629593,44.402328
6.629718,44.402324
6.629843,44.40232
6.629969,44.402316
6.630094,44.402312
6.630219,44.402308
6.630345,44.402304
6.63047,44.4023
6.630595,44.402296
6.630721,44.402292
6.630846,44.402288
6.630971,44.402284
6.631097,44.40228
6.631222,44.402276
6.631347,44.402272
6.631473,44.402268
6.631598,44.402264
6.631723,44.40226
6.631849,44.402256
6.631974,44.402252
6.632099,44.402248
6.632225,44.402244
6.63235,44.40224
6.632475,44.402236
6.6326,44.402232
6.632726,44.402228
6.632851,44.402224
6.632976,44.40222
6.633102,44.402216
6.633227,44.402212
6.633352,44.402208
6.633478,44.402204
6.633603,44.4022
6.633728,44.402196
6.633854,44.402192
6.633979,44.402188
6.634104,44.402184
6.63423,44.40218
6.634355,44.402176
6.63448,44.402172
6.634606,44.402168
6.634731,44.402164
6.634856,44.40216
6.634982,44.402156
6.635107,44.402152
6.635232,44.402148
6.635358,44.402144
6.635483,44.40214
6.635608,44.402136
6.635734,44.402132
6.635859,44.402128
6.635984,44.402124
6.63611,44.40212
6.636235,44.402116
6.63636,44.402112
6.636486,44.402108
6.636611,44.402104
6.636736,44.4021
6.636862,44.402097
6.636987,44.402093
6.637112,44.402089
6.637238,44.402085
6.637363,44.402081
6.637488,44.402077
6.637614,44.402073
6.637739,44.402069
6.637864,44.402065
6.63799,44.402061
6.638115,44.402057
6.63824,44.402053
6.638366,44.402049
6.638491,44.402045
6.638616,44.402041
6.638742,44.402037
6.638867,44.402033
6.638992,44.402029
6.639117,44.402025
6.639243,44.402021
6.639368,44.402017
6.639493,44.402013
6.639619,44.402009
6.639744,44.402005
6.639869,44.402001
6.639995,44.401997
6.64012,44.401993
6.640245,44.401989
6.640371,44.401985
6.640496,44.401981
6.640621,44.401977
6.640747,44.401973
6.640872,44.401969
6.640997,44.401965
6.641123,44.401961
6.641248,44.401957
6.641373,44.401953
6.641499,44.401949
6.641624,44.401945
6.641749,44.401941
6.641875,44.401937
6.642,44.401933
6.642125,44.401929
6.642251,44.401925
6.642376,44.401921
6.642501,44.401917
6.642627,44.401913
6.642752,44.401909
6.642877,44.401905
6.643003,44.401901
6.643128,44.401897
6.643253,44.401893
6.643379,44.401889
6.643504,44.401885
6.643629,44.401881
6.643755,44.401877
6.64388,44.401873
6.644005,44.401869
6.64413,44.401865
6.644256,44.401861
6.644381,44.401857
6.644506,44.401853
6.644632,44.401848
6.644757,44.401844
6.644882,44.40184
6.645008,44.401836
6.645133,44.401832
6.645258,44.401828
6.645384,44.401824
6.645509,44.40182
6.645634,44.401816
6.64576,44.401812
6.645885,44.401808
6.64601,44.401804
6.646136,44.4018
6.646261,44.401796
6.646386,44.401792
6.646512,44.401788
6.646637,44.401784
6.646762,44.40178
6.646888,44.401776
6.647013,44.401772
6.647138,44.401768
6.647264,44.401764
6.647389,44.40176
6.647514,44.401756
6.64764,44.401752
6.647765,44.401748
6.64789,44.401744
6.648016,44.40174
6.648141,44.401736
6.648266,44.401732
6.648392,44.401728
6.648517,44.401724
6.648642,44.40172
6.648767,44.401716
6.648893,44.401712
6.649018,44.401708
6.649143,44.401704
6.649269,44.4017
6.649394,44.401696
6.649519,44.401692
6.649645,44.401688
6.64977,44.401684
6.649895,44.40168
6.650021,44.401676
6.650146,44.401672
6.650271,44.401668
6.650397,44.401664
6.650522,44.40166
6.650647,44.401656
6.650773,44.401652
6.650898,44.401648
6.651023,44.401644
6.651149,44.40164
6.651274,44.401636
6.651399,44.401632
6.651525,44.401628
6.65165,44.401624
6.651775,44.40162
6.651901,44.401616
6.652026,44.401612
6.652151,44.401608
6.652277,44.401604
6.652402,44.4016
6.652527,44.401596
6.652653,44.401592
6.652778,44.401588
6.652903,44.401584
6.653028,44.40158
6.653154,44.401576
6.653279,44.401572
6.653404,44.401568
6.65353,44.401564
6.653655,44.40156
6.65378,44.401556
6.653906,44.401552
6.654031,44.401548
6.654156,44.401544
6.654282,44.40154
6.654407,44.401536
6.654532,44.401532
6.654658,44.401528
6.654783,44.401524
6.654908,44.40152
6.655034,44.401516
6.655159,44.401512
6.655284,44.401508
6.65541,44.401504
6.655535,44.4015
6.65566,44.401496
6.655786,44.401492
6.655911,44.401488
6.656036,44.401484
6.656162,44.40148
6.656287,44.401476
6.656412,44.401471
6.656538,44.401467
6.656663,44.401463
6.656788,44.401459
6.656913,44.401455
6.657039,44.401451
6.657164,44.401447
6.657289,44.401443
6.657415,44.401439
6.65754,44.401435
6.657665,44.401431
6.657791,44.401427
6.657916,44.401423
6.658041,44.401419
6.658167,44.401415
6.658292,44.401411
6.658417,44.401407
6.658543,44.401403
6.658668,44.401399
6.658793,44.401395
6.658919,44.401391
6.659044,44.401387
6.659169,44.401383
6.659295,44.401379
6.65942,44.401375
6.659545,44.401371
6.659671,44.401367
6.659796,44.401363
6.659921,44.401359
6.660047,44.401355
6.660172,44.401351
6.660297,44.401347
6.660423,44.401343
6.660548,44.401339
6.660673,44.401335
6.660798,44.401331
6.660924,44.401327
6.661049,44.401323
6.661174,44.401319
6.6613,44.401315
6.661425,44.401311
6.66155,44.401307
6.661676,44.401303
6.661801,44.401299
6.661926,44.401295
6.662052,44.401291
6.662177,44.401287
6.662302,44.401283
6.662428,44.401279
6.662553,44.401274
6.662678,44.40127
6.662804,44.401266
6.662929,44.401262
6.663054,44.401258
6.66318,44.401254
6.663305,44.40125
6.626705,44.40233
6.62683,44.402326
6.626955,44.402322
6.627081,44.402318
6.627206,44.402314
6.627331,44.40231
6.627456,44.402306
6.627582,44.402302
6.627707,44.402298
6.627832,44.402294
6.627958,44.40229
6.628083,44.402286
6.628208,44.402282
6.628334,44.402278
6.628459,44.402274
6.628584,44.40227
6.62871,44.402266
6.628835,44.402262
6.62896,44.402258
6.629086,44.402254
6.629211,44.40225
6.629336,44.402246
6.629462,44.402242
6.629587,44.402238
6.629712,44.402234
6.629838,44.40223
6.629963,44.402226
6.630088,44.402222
6.630214,44.402218
6.630339,44.402214
6.630464,44.40221
6.63059,44.402206
6.630715,44.402202
6.63084,44.402198
6.630966,44.402194
6.631091,44.40219
6.631216,44.402186
6.631342,44.402182
6.631467,44.402178
6.631592,44.402174
6.631718,44.40217
6.631843,44.402166
6.631968,44.402162
6.632094,44.402158
6.632219,44.402154
6.632344,44.40215
6.63247,44.402146
6.632595,44.402142
6.63272,44.402138
6.632846,44.402134
6.632971,44.40213
6.633096,44.402126
6.633222,44.402122
6.633347,44.402118
6.633472,44.402114
6.633598,44.40211
6.633723,44.402107
6.633848,44.402103
6.633974,44.402099
